seeks bids sell stake air,neutral,0.0
networth crores operational management capability remains aspect,neutral,0.0
pie indian skies scouting partners,neutral,0.0
assets liabilities mine paradigm disinvestment psus,neutral,0.0
interaction cnbc regarding airindia,neutral,0.0
tag teams fray airindia jetairways etihad klm air indigo,neutral,0.0
compensate loss public money spent airindia jewels,negative,-0.05
honour words airindia sale step direction privatisation,neutral,0.0
weird feeling reliance relianceaviation throw hat crude,negative,-0.6
govt invites bids sell percent stake air india told govt hold onto ai,neutral,0.0
edition news stories media houses,neutral,0.0
govt proposes divest stake low cost service arm airindia express,neutral,0.0
bengal cm mamatabanerjee opposes airindia derek raises,neutral,0.0
al sues israel airindia flies saudi airspace holy fuck,negative,-0.4
senior citizens india book airindia flight tickets half prices means employees,negative,-0.166666666667
sell percent stake carrier,neutral,0.0
express sell stake private sector,neutral,0.0
owners inherit planes prime slots bn debt,neutral,0.0
useful valuable assets item,positive,0.3
terms airindia privatisation benefit private parties,neutral,0.0
pic pic,neutral,0.0
poor money run rich vehicle airindia selling thank,negative,-0.0125
current liabilities air india debt stands rs crore nearly half,negative,-0.0833333333333
called country spirit jewel logic airindia loss,neutral,0.0
good decision central government offload investment airindia,positive,0.35
india planning sell share national carrier airindia private parties,neutral,0.0
fear airindia private management loot,neutral,0.0
education privatised name autonomy airindia set privatised hope day government,neutral,0.0
free tickets ex employes,positive,0.4
loved rohingyas loved net loss airindia rs,positive,0.466666666667
indian government safe middleman bania druven newindia biz,positive,0.5
plzz understand economics buy ur debt govt belled taxpayers soo,neutral,0.0
qatarairways ready start lucknow seat capacity,positive,0.2
qatarairways ready start lucknow seat,positive,0.2
kumar gupta divestment secy rs lk cr revised divestment revenue,neutral,0.0
plans sell percent stake airindia,neutral,0.0
taxes tax,neutral,0.0
pmoindia please not sell shares pvt corporates sell shares govt,neutral,0.0
airindia owners planes billion debt,neutral,0.0
privatisation airindia railways,neutral,0.0
stake sold means govt control means minister gang,neutral,0.0
owners planes billion debt,neutral,0.0
mamara banerjee pump personal money run airindia oppose else,neutral,0.0
modi govt nda govt tenure not created single psu selling psu funds,negative,-0.0714285714286
government unveils plans sell stake airindia transfer management control private players,neutral,0.0
dont worry airindia sale aunty,neutral,0.0
owners airindia planes billion debt sigh airindia not,neutral,0.0
deal airindia sale,neutral,0.0
airindia bold pathbreaking reform age jumla hold loudest applause,positive,0.333333333333
govt airindia debt ready sell assets benefit,positive,0.2
government sell cent sharecapital airindia management,neutral,0.0
headquarter electricity aur plumbing ka kaam banki kya jo air india ko becha ja rha puchh rhe,neutral,0.0
strongly opposed move disinvest stake airindia,positive,0.433333333333
takes preliminary steps sell stake national carrier airindia,neutral,0.0
feasible option government mishandled,neutral,0.0
narendra modi govt sell stake cede management control,neutral,0.0
private service providers able operate fleets profit government unable airindia,neutral,0.0
airindia starts taxiing towards flight,neutral,0.0
pm modi contributions air india loss airindia,neutral,0.0
cbsepaperleak dunyanews seemoore cavshornets authors pride publisher recommends read,neutral,0.0
hajj subsidy withdrawn hajis supporting national carrier,positive,0.25
mastermind airindia watching distance read,neutral,0.0
stake fall below esop pool created airindia staff,neutral,0.0
scam eventually prove watergate modi government silence,neutral,0.0
absolutely airindia israel,positive,0.2
name retain ownership indian offload help,neutral,0.0
terms conditions airindia sale bit skeptical success keeping rs,negative,-0.1
nationalization result socialism times wheels circle,neutral,0.0
finally wonder central govt yrs divest stakes,neutral,0.0
rantings reminds upa helplessness coalition politics exactly people,positive,0.25
jet airways bid,neutral,0.0
frontpage debt rs bn govt invites bids stake sale airindia,neutral,0.0
babus traveling free anymore eh airindia,positive,0.4
august segments indian airlines domestic operations air india,neutral,0.0
airindia sold government attitude staff whoever wins,positive,0.3
happen equity infusion ernst pull disinvestment,neutral,0.0
airindia reckon decision inorder revival,neutral,0.0
disagree lack accountability successive government loot airindia sick,negative,-0.714285714286
sell percent stake carrier airindia,neutral,0.0
quick look airindia pim suggest employees employeecost percentage,positive,0.333333333333
time govt rid running businesses business run finally,neutral,0.0
run stay leave innovative ideas low crude prices,negative,-0.0666666666667
stupid govt spite global fall crude prices run airliner profit spineless,negative,-0.5
soon reairlines,neutral,0.0
nationalized profitable private airindia thru corruption crore,neutral,0.0
soon reairlines mark words,neutral,0.0
entire airindia disinvestment scam sooner babudom managing,neutral,0.0
yes deal save,neutral,0.0
airindia govt proposes selling stake national carrier seeks minimum net worth rs,positive,0.15
bsnl mtnl probablyto reliance unfortunate airindia,negative,-0.5
civilaviationministry sought expression stake sale airindia,neutral,0.0
airindia dreamliners flown not hate sold,positive,0.4
loss continuously airindia,neutral,0.0
kabir sahib ji real god lives satlok prime motive life,positive,0.2
modi govt highly incompetent selling airindia privatelimitedsarkar,negative,-0.35
failing time dci running,neutral,0.0
govt explain reason decision abt selling controlling stake airindia able,positive,0.5
cbse airindia davidwarner cricketaustralia suckadick sandpapergate,neutral,0.0
grounded airindia flight hours tyrebust indigo fail rgia hyderabad,negative,-0.5
owners air india planes billion debt aviation airindia,neutral,0.0
hiring ernst transaction adviser strategic disinvestment process airindia,neutral,0.0
knowing customers gaining trust heard unitedairlines,neutral,0.0
newsalert government proposes selling percent stake reuters,neutral,0.0
aasman main gira diya airindia evacuates flight receiving threat call,positive,0.166666666667
privatisation saree shifted skirt airindia,neutral,0.0
government proposes sell stake airindia india,neutral,0.0
gov disinvestment airindia,neutral,0.0
not,neutral,0.0
hear terms airindia privatisation govt sell equity retain,neutral,0.0
disinvestment airindia,neutral,0.0
night vision cbse inquilabiscoming datachordossier privatelimitedsarkar airindia,neutral,0.0
divest airindia invites,neutral,0.0
beloved bjp except destruction sell airindia,positive,0.7
nonsense set sell equity retain,neutral,0.0
proposed disinvestment airindia examined parliamentary standing committee,neutral,0.0
govt sell stakes am ready buy loan,positive,0.2
airindia stringent conditions stake sale white elephant,neutral,0.0
sad electricboard control private airindia stake,negative,-0.25
airindia ticket takeaway goi selling ai ai express exit ai sats goi retain rs,neutral,0.0
airindia trending,neutral,0.0
bjp govt worst govt till cbsepaperleak maths modi economic paperleak,negative,-0.4
bring achchhe din domestic airindia,neutral,0.0
bjp govt worst govt till cbsepaperleak maths modi economic,negative,-0.4
govt sell stakes air india am ready buy loan pnb,positive,0.2
good brings lot changes loosing ethnic touch,positive,0.7
decision concern somewhat rule regulation workers,neutral,0.0
realised dat improve govt machinery nd stakes private,neutral,0.0
sackmamatagovt datachorcongress datachordossier privatelimitedsarkar vijay mallya britishcasteconspiracy,neutral,0.0
shd buy dat gud hands looking,neutral,0.0
wish tata buys airindia,neutral,0.0
datachorcongress datachordossier privatelimitedsarkar vijay mallya,neutral,0.0
real bloopers shah karnatakaelections2018 yeddyurappa siddaramaiah,positive,0.2
govt sell india kill middle class political parties doing privatization,neutral,0.0
pride international airports good sell priceless treasure,positive,0.566666666667
tweets,neutral,0.0
govt sell nation day airindia,neutral,0.0
route served airindia indian carriers poor,negative,-0.4
airindia banks airports psu not doing completely agree not doing root cause,positive,0.1
airindia strategic disinvestment,neutral,0.0
buy am not gujarat bid handle tag,neutral,0.0
rich coming party accused scams kept silent upa,positive,0.1875
true worship god kill sins watch sadhna tv channel pm,positive,0.35
dear airindia food quality deteriorated lot serve food cheap plastic,positive,0.4
govt bids sell airindia nationaltreasure fails miserably mend economic,negative,-0.433333333333
writer exam warriors promoted book forcing schools program speak leak,neutral,0.0
revival airlines considered spicejet,neutral,0.0
govt invites expression sell stake air airindia,neutral,0.0
airindia lucrative asset debt happens debt key,neutral,0.0
crazy privatize airindia profit pumping,negative,-0.6
govt sell split flag carrier,neutral,0.0
airways consider bidding air india according vinay dube ceo jet et,neutral,0.0
airindia study research conducted heavy loss,negative,-0.2
dear journalist breath modi hand gloves,neutral,0.0
om not complete mantra watch shraddha mh1,negative,-0.05
selling airindia private entities unfortunate government steps revamp struggling,negative,-0.25
account nice,positive,0.6
perpetually bleeding entity allowed fester suck resources,negative,-0.05
answer usual expected government airindia,negative,-0.175
modi sell airindia yogi sell power corporation ltd,neutral,0.0
aircraft bombthreat reportedly kept isolation delhi airport airline,neutral,0.0
mentioned vedas supreme god lives satlok birth,neutral,0.0
airindia lot yajurved chapter mantr,neutral,0.0
found unfair bollywood jism ek,negative,-0.5
proposes selling stake airindia mamatabanerjee protests,neutral,0.0
reckon decision inorder revival,neutral,0.0
real bloopers shah karnatakaelections2018 yeddyurappa,positive,0.2
government plans sell stake june government announced,neutral,0.0
call centre wednesday received bomb threat call ai ani,neutral,0.0
loss buy ran inefficiently sell,neutral,0.0
awaited progressive step forward airindia,neutral,0.0
passengers space walk aisle nd revenue mile rise due fuel burn airindia,negative,-0.125
bjp election companies banks bsnl postal airindia,neutral,0.0
ko people authentic granth hai watch sadhna tv,positive,0.5
headed finance minister arun jaitley rothschild ernst consultants appointed,neutral,0.0
announcement disinvest stake airindia welcome step taxpayer am,positive,0.8
original gayatri mantr not word,positive,0.375
wise read vedas loads book not,positive,0.7
tiny spec country called uae run emirates airline super power,positive,0.166666666667
india divestment disaster step employees vrs scheme superannuation scheme omcs psbs pses,neutral,0.0
excellence quotes airindia,neutral,0.0
privatised name autonomy airindia set privatised hope day government,neutral,0.0
rupee coin exclusive photos cbse lifesahihai,neutral,0.0
dear journalist breath modi hand,neutral,0.0
guess airindia probably spicejet privatelimitedsarkar,neutral,0.0
steel selling airindia,neutral,0.0
proposes offload stake airindia,neutral,0.0
govt run airline run country joke airindia,neutral,0.0
national herald mp derek expressed surprise reports modi govt,neutral,0.0
happen existing employees airindia airline people,neutral,0.0
form human,neutral,0.0
tiny spec country called uae run emirates airline super,positive,0.166666666667
cnbctv18exclusive minutes airindia divestment india business hour staytuned,neutral,0.0
sell cent sharecapital airindia management,neutral,0.0
baba sodomy abetting suicide hiding baba,neutral,0.0
decisions tax money wasted white elephant,negative,-0.1
wrong selling feel sorry flight delhi sydney pilot,negative,-0.5
times travelled airindia past twenty,negative,-0.25
good airindia,positive,0.7
seriously airline represent country sell stakes airline loss,negative,-0.333333333333
aditiraohydari lashes airindia calls incompetent,negative,-0.35
vijay national medical,neutral,0.0
step govt airindia,neutral,0.0
govt sell majority stake airindia good decision,positive,0.7
article blog travel cbse airindia bandelchurch bandel,neutral,0.0
sell stake travel air,neutral,0.0
sell majority stake airindia good decision,positive,0.7
government tau air bhi bech de agar bas chale tau airindia,neutral,0.0
vijay national,neutral,0.0
recent gate didnt involve congress leader,neutral,0.0
national medical,neutral,0.0
spray chemtrails claim indian ignorant ignorant world,neutral,0.0
study research conducted heavy loss,negative,-0.2
govt divesting loss psu turnarounds day entire govt,neutral,0.0
ji guts privatize airindia save,neutral,0.0
chrisgayle bowled paperleak airindia,neutral,0.0
vision cbse inquilabiscoming datachordossier privatelimitedsarkar,neutral,0.0
buy airindia debts flights not talk tata nano,neutral,0.0
lives satdham birth death person enjoy,positive,0.4
flipkart,neutral,0.0
rangasthalam,neutral,0.0
tweets bjpigs privatelimitedsarkar airindia,neutral,0.0
read topnews day airindia rahulgandhi congressoncemore,neutral,0.0
congress proud manmohan singh lpg actually protesting,positive,0.4
buy nifty50 stock bse,neutral,0.0
cbse airindia bahuthogaya failedgovernment justice,neutral,0.0
invites expression sell stake air airindia,neutral,0.0
unintended consequence sues israel airindia flies saudiarabia airspace en,neutral,0.0
airindia bahuthogaya failedgovernment justice superpower paperleak,neutral,0.0
lot yajurved chapter mantr,neutral,0.0
airindia jewel am not poop looks study not destroy tax,positive,0.1
mejor enterprise indian paralyse vip families send,neutral,0.0
topnews day airindia rahulgandhi congressoncemore,neutral,0.0
rupee coin exclusive photos india cbse lifesahihai,neutral,0.0
momota sell power hefty,neutral,0.0
instead using tax payers money infrastructure development india government waste airindia,negative,-0.2
mine airline international aspirations airindia,neutral,0.0
national airline el al filed urgent petition court justice,neutral,0.0
modi sell country wait watch privatelimitedsarkar airindia,neutral,0.0
congress win bjp lakh bangalore crores leak sibal,positive,0.8
divestment bring technical skills airline taxpayers releaved financing loss operations,neutral,0.0
shameful level education system national government board cbse losing,neutral,0.0
fakenews categorised criminal person shud booked,negative,-0.4
mam shd taxpayer money loss shd benefit tht shd,neutral,0.0
mi mix2s deal deal specifications opinion via,neutral,0.0
busy playing dirty politics blame game none care,negative,-0.3
govt sells national carrier remain,neutral,0.0
winning bidder ensure substantial ownership effective control airindia air india,positive,0.55
unintended consequence sues israel airindia flies saudiarabia,neutral,0.0
vijay rangasthalam,neutral,0.0
cpm government thrown power total debt west,neutral,0.0
airindia sale travel,neutral,0.0
central government invited expression divest cent stake national,neutral,0.0
not selling country raising money poor resources currently money lazy,negative,-0.216666666667
airindia compliment elaborate statement disinvestment,positive,0.5
gold crore good,positive,0.7
late happy reform airindia bold step,positive,0.277777777778
modi govt sell stake cede management control,neutral,0.0
lolzz congi commie loser blaming modi probs world tomorrow,neutral,0.0
government sell stake airindia management control,neutral,0.0
influencer marketing,neutral,0.0
lashes airindia calls incompetent,negative,-0.35
airindia debt selling govt,neutral,0.0
sell country wait watch privatelimitedsarkar airindia,neutral,0.0
worried neither money buy airindia nor brains run idiot,negative,-0.8
christopher wylie nails rahulgandhi connection exposes caste politics,neutral,0.0
divertica chapter syllabus cambridge analytica,neutral,0.0
govt highly incompetent selling airindia privatelimitedsarkar,negative,-0.35
getting privatised awesome biggest scam found future bidderbiasing,positive,0.5
lucrative asset debt happens debt key,neutral,0.0
thinking airindia privatization government help parties,neutral,0.0
winning bidder ensure substantial ownership effective control airindia,positive,0.55
god visually watch sadhna tv,neutral,0.0
airindia written holy gitag vedas kabir saheb creator tv,neutral,0.0
top india,positive,0.5
tock tick tock tick tock finally eoi stake sale,neutral,0.0
decision modi government airindia,neutral,0.0
airindia herculean task selling ambassador fiat car,neutral,0.0
wl rahulgandhi siddaramaiah farmers win karnatakaelections2018 dividing,positive,0.8
sell stake air india transfer management control private,neutral,0.0
dreamliners flown not hate sold,positive,0.4
performance basis airindia privatised expect indian railway commodity sold modi shop,neutral,0.0
progressive loosing nations pride hands foreign investors,negative,-0.125
airindia debt rs crore jewel kaha se hogaya,neutral,0.0
expensive atrocious social service organisation meeting livelihoods debt burden,negative,-0.388888888889
decision govt divest airindia bleeding tax payers money due faulty,negative,-0.125
copy paste tweet saveai airindia,neutral,0.0
crown jewel profit upa killed merging indian,negative,-0.2
good news tax payers bears burden failed psu businesses aquire major,positive,0.0875
minutes airindia divestment india business hour staytuned,neutral,0.0
decision sell stake air privatisation government assets unlock,neutral,0.0
booked cab mmt travel due delay cancelled,negative,-0.125
modi not improve property airindia,neutral,0.0
carrier petitions highcourt airindia route,neutral,0.0
central government invited expression divest cent stake,neutral,0.0
car hits child crossing street mother busy phone toi indiegame gamedev,positive,0.1
woman sold bengal jihad taking govt selling country airindia,neutral,0.0
selling airindia,neutral,0.0
hope hat handy airindia,positive,0.6
hits child crossing street mother busy phone toi indiegame,positive,0.1
hat handy airindia,positive,0.6
sanctions funds development contestalert wednesdaywisdom,neutral,0.0
proposed disinvestment air india examined parliamentary standing committee,neutral,0.0
yeah loss crores recovered selling jewel paintings not,neutral,0.0
maharaja govt decides sell stake airindia,neutral,0.0
sir qns airindia divestment dont nariman listed sale,neutral,0.0
delhi airport airindia flight grounded following reports bomb threat,neutral,0.0
govt machinery fail time privitization occured airindia,negative,-0.5
privatization election donors not airindia,neutral,0.0
sorry worry trips delhi covered,negative,-0.5
nda air india private companies via,neutral,0.0
minimum net worth requirement bid airindia set rs billion avgeek,positive,0.15
gujju guy cheap deal airindia,positive,0.4
airindia answer solution woes drain national,neutral,0.0
renovation not privatisation scope brought loss,neutral,0.0
frank mallya airindia kingofbeers,neutral,0.0
ticket takeaway goi selling ai ai express exit ai sats goi,neutral,0.0
step closer airindia privatisation,neutral,0.0
left mamaji ka nri beta mamaji bahuraani tharki devar angry foofaji,negative,-0.25
started tata air services nationalised goi buying major stake,positive,0.0625
satellite launch march thursday afternoon pm live dd national,positive,0.136363636364
questions decision atleast welcome decision,positive,0.8
expect govt entity profit air india connects remotest pvt,neutral,0.0
airindia stake sold massive buy modi modi,neutral,0.0
left mamaji ka nri beta mamaji bahuraani tharki devar angry,negative,-0.25
india flag carrier airline airline founded tata tata airlines,neutral,0.0
watch sadhna tv pm,neutral,0.0
written holy gitag vedas kabir saheb creator,neutral,0.0
late government step towards divesting airindia,negative,-0.3
seeks bids sell stake invites expression,neutral,0.0
government seeks bids sell stake invites expression,neutral,0.0
shameful level education system national government board cbse,neutral,0.0
disinvestment takes nationalistic colours criteria indian airline,neutral,0.0
word utter decision amit shah son ride business air india,neutral,0.0
modi govt sell air india bids invited airindia,neutral,0.0
biggest failure sell airindia stake totally not thops,negative,-0.158333333333
anger not not getting tax breaks anger refuse tax cuts,negative,-0.7
shyam reduced stake rcom,neutral,0.0
bank received shareholders approval issue shares worth rs cr,positive,0.3
projects wins worth rs,positive,0.3
main gira diya air india evacuates flight recieving threat airindia,positive,0.166666666667
govt plans sell stake airindia recall,neutral,0.0
projects wins worth rs cr bsnl,positive,0.3
bye government decides cede control national carrier airindia selling stake,neutral,0.0
privatisation divestment strategic sale,neutral,0.0
breaking electricity tariff reduced aap govt delhi tariff not,neutral,0.0
buildcon incorporated spv undertake six laning projects andhra,neutral,0.0
invites bids sell cent stake airindia nyooztv news,neutral,0.0
not goverment appoint renowned personalities naresh goyal rakesh gangwal manage,neutral,0.0
white govt department white elephant airindia sale rest white elephants,neutral,0.0
maruti swift crossed lakh bookings,neutral,0.0
rid airindia whatever cost piece utter nonsense wasted taxes,negative,-0.1
leyland increase vehicle prices,neutral,0.0
decision goverment uplift air,neutral,0.0
bank moves nclt include claim usd mln monnet,neutral,0.0
compulsory bailout govt servants airindia losses scam waiting erupt,neutral,0.0
flight tickets airindia lenders run country massive,neutral,0.0
transferred transmission arm power grid,neutral,0.0
healthcare demerge hospital division manipal,neutral,0.0
industries sell eagle ford shale assets texas usd,neutral,0.0
sell stake airindia management,neutral,0.0
lashes airline,neutral,0.0
horlicks block fund,neutral,0.0
launches texas technology center,negative,-0.1
whoever planning buy stake please loan banks,neutral,0.0
dame kill hindi dual,neutral,0.0
motors arm jaguar land rover waymo signed strategic partnership,neutral,0.0
biocon receive approval european commission tga australia biosimilar insulin,neutral,0.0
woman donated kidney boss fired recover,neutral,0.0
increased retail term deposit rates,neutral,0.0
remedies recieves seven observations critical major goa drug manufacturing,positive,0.03125
proposes sale stake air airlines aviation,neutral,0.0
constructionwins valued rs,neutral,0.0
sell stake airindia cede management control privatisation india airline,neutral,0.0
zee buy,neutral,0.0
proposes selling cent stake airindia,neutral,0.0
tectonic forlays lake purification smart city segment raipur smart city,positive,0.214285714286
ego wins practice match lost real match love yourself yourself light yourself ego,positive,0.35
cut current seats bjp,neutral,0.0
sent complete financial model realistically turnaround co response,positive,0.05
kings owned meininger hotel glasgow,neutral,0.0
forlays lake purification smart city segment raipur smart city,positive,0.214285714286
breaking electricity tariff reduced aap govt delhi,neutral,0.0
trending,neutral,0.0
single time ive airindia,negative,-0.0714285714286
pollution control board closure kakatiya,neutral,0.0
conducted inspection alkem daman mar mar alkem recieved,neutral,0.0
mamatabanerjee strongly opposes airindia sale calls,positive,0.433333333333
infra cbi court dismisses irb,neutral,0.0
am bjp supporter not govt sell tough revived,negative,-0.388888888889
infra jv longjian road emerged preferred bidder nhai construction,neutral,0.0
india actively participated yemen evacuation future majority stakes sold,negative,-0.0666666666667
sell shares feels bad hear country india run,negative,-0.7
biggest indian airline carrier air india ready govt proposes sell,positive,0.2
data fiscal deficit rs lk cr revised fy18,neutral,0.0
operated kingfisherairlines escaped india due losses bankruptcy instead government,negative,-0.125
turnaround airindia sent complete financial,positive,0.05
god whatever life threatening disease cured,neutral,0.0
air crowded birds beautiful tender intelligent birds whom life,positive,0.825
kohli crosses million followers viratkohli ipl2018 ipl11,neutral,0.0
wins practice match lost real match love yourself yourself light yourself,positive,0.35
aviation minister previous regime airindia sick promote private airlines snatched,negative,-0.293650793651
kohli wax statue madame tussauds viratkohli ipl2018 ipl11,neutral,0.0
disinvestment airindia pay gst,neutral,0.0
travelled jfk bangalore via mumbai intl flight allows carry power bank,neutral,0.0
strongly opposes airindia sale calls,positive,0.433333333333
civil aviation ministry sought expression stake sale carrier,neutral,0.0
govt divest stake airindia govt deciding management airline remain indian hands,neutral,0.0
speaks abt supreme god worship god provision prasing,neutral,0.0
public asset sold people party fall soon airindia tobillionaire,neutral,0.0
class kapil gold,neutral,0.0
congress struggled kept pride flying incompetency modi govt,neutral,0.0
god whatever life threatening disease,neutral,0.0
stake airindia hammer plays,neutral,0.0
express airindia divestment,neutral,0.0
govt business flying aeroplanes govt waste money,negative,-0.2
airindia good employees nation govtofindia,positive,0.7
congress struggled kept pride flying incompetency,neutral,0.0
bangladeshi indian loss jewel airindia,neutral,0.0
tree hotels airindia rajouri classx,neutral,0.0
biggest idea cremating bodies terrorists,neutral,0.0
supreme,neutral,0.0
world invest airindia debt truly wonder,neutral,0.0
ready modi ji,positive,0.2
selling airindia stocks happening economy doing sell stocks,neutral,0.0
money run rich vehicle airindia selling thank,positive,0.375
government,neutral,0.0
issue raised wrong arre haan yaad aya article370 cbsepaperleak,negative,-0.5
airindia overdue move obituary airline written merger happened,neutral,0.0
prove kabir saheb supreme ishwar tv,neutral,0.0
overdue move obituary airline written merger happened,neutral,0.0
politicians airindia tool leisure delayed flight vip treatment not,neutral,0.0
airindia crown jewel bangladeshi vote bank,neutral,0.0
not selling patent pride real jewel pushpak,positive,0.2
opposing airindia sale ones money looting national carrier,neutral,0.0
grip largest humanitarian catastrophe world,neutral,0.0
swam salty pond please share,neutral,0.0
stock national loans whilst writing losses taxpayers miss airindia,neutral,0.0
party inr crore debt airindia reeling modi drop,neutral,0.0
flight leave delhi pm checked passengers airindia,neutral,0.0
ka campaign toh start hone apne aap consideration chaloo ho,neutral,0.0
ambani uncle buy airindia,neutral,0.0
calling recall ur govt,neutral,0.0
govt sell air india bids invited airindia,neutral,0.0
ohh sound dark knight movie indian sports,positive,0.125
sound dark knight movie indian sports,positive,0.125
divest stake airindia govt deciding management airline remain indian,neutral,0.0
airindia psu banks galloped lakh crore tax payers money privatised wake tax payers,neutral,0.0
losses govt plans sell stake air,neutral,0.0
airindia rajouri support annahazare repent,neutral,0.0
kumar gupta divestemnt secy airindia,neutral,0.0
rafale deal inexperienced reliance whom airindia deal patanjali,negative,-0.1
time maharaja top ten airline world not airindia,positive,0.25
psu banks galloped lakh crore tax payers money privatised wake tax payers late,negative,-0.3
zakirnaik understand brains result seen,neutral,0.0
class kapil gold icici,neutral,0.0
jetairways consider bidding airindia ceo vinay dube airlines aviation,neutral,0.0
airindia modi govt sell stake national carrier govt proposed selling,neutral,0.0
zakirnaik understand brains result,neutral,0.0
brand preserved flights heads airindia,neutral,0.0
politician milking psu name national jewel sell atleast govt save tax payers money,neutral,0.0
aviation minister previous regime airindia sick promote private airlines,negative,-0.293650793651
data firm christopherwylie names congress union min ravishankar,negative,-0.2
giving details tours government selling airindia sell democracy parliament day,neutral,0.0
lucrative owners airindia planes billion debt via avgeek,neutral,0.0
inviting expression bid stake sale ai ai express stake aisat published airindia dipam,neutral,0.0
sell asap sell psu banks sell sail govt business business,neutral,0.0
not fighting war outsiders enemy inside cbse rajouri shepower airindia,neutral,0.0
purchasing debt ridden elephant airindia,neutral,0.0
proposes selling cent stake airindia via,neutral,0.0
manage sell unable govern outsource elected representatives easy solutions,negative,-0.0333333333333
education hospitals airindia money party,neutral,0.0
masturstroke modi airindia,neutral,0.0
nor corruption cheating dna,neutral,0.0
narendramodi unhappy delhi sealing nautankibaazmodi shahbeginscongcountdown,negative,-0.6
nation not loosing money not delivering simultaneously decision,neutral,0.0
remains good move huge debt,positive,0.55
loss crores recovered selling jewel paintings,neutral,0.0
stake sold asap not governments business drive commercial concern,neutral,0.0
plans sell percent stake airindia air india express air india sats airport services pvt,neutral,0.0
poll aimed embarrassing eam airindia pl rt,neutral,0.0
commonman predcit airindia goes2,neutral,0.0
exam exam exam exam upsc,neutral,0.0
airindia pm narendra flight records disclosed rti,neutral,0.0
reaction hearing join race acquire,neutral,0.0
day march jetairways airindia google hindustanaeronautics,neutral,0.0
main gira diya airindia evacuates flight receiving threat call,positive,0.166666666667
leaking upsc,neutral,0.0
disgraceful condition time,neutral,0.0
gujarati rocks buddy capacity concerned,neutral,0.0
true worship god kill sins watch sadhna tv channel,positive,0.35
minister narendra modi whoever takes continue flown privately owned,neutral,0.0
congress bring lakh thousand indians kuwait airindia planes government not,neutral,0.0
late huge sums bail package airindia,positive,0.05
owners airindia planes billion debt via avgeek,neutral,0.0
hahaha blast flight gimme call hahaha,positive,0.2
good news achievement goi gas cyclinders replaced polymer ethane,positive,0.7
leaks paper government takes leak airindia,neutral,0.0
watch shraddha mh1 pm,neutral,0.0
following political parties win seats jdu sad ss ljp pdp,positive,0.075
sakar manushdarshy name kabir vedon,neutral,0.0
airindia total debt rs crores money paid taxpayers politicians enjoy,positive,0.2
actually buy airindia apart brand,neutral,0.0
convicted players canvassed innocents commentators banned,neutral,0.0
move airindia psu leading banks airindia govt monitor,neutral,0.0
step stronger competitor aviation sector,neutral,0.0
infants yemen severe malnutrition millions children left,neutral,0.0
neither forget nor forgive airindia due divested looted,negative,-0.125
dharmadhikari panel submitted report government january calling,neutral,0.0
invites eoi airindia divestment,neutral,0.0
happens nariman building debt remains books,neutral,0.0
imperative soon dynasty power shabash,neutral,0.0
total debt rs crores money paid taxpayers politicians,neutral,0.0
good decision not easy implement considered air india,positive,0.241666666667
buy airindia,neutral,0.0
true attacked raising questions sunandapushkarmurder piddimedia,positive,0.35
beautiful romantic wedding video,positive,0.425
gold prakash,neutral,0.0
harking real argument not highlight,positive,0.2
airindia vikram carry bethals not,neutral,0.0
airindia yourdetoxpartner yoursecurityourhappiness timesjobsimmigrationfair timeisnow,neutral,0.0
pepsi love live football,positive,0.318181818182
called stupidity jute mills closed wb bcause not bing,negative,-0.35
yourdetoxpartner davidwarner airindia,neutral,0.0
kbc hot seat winner easily marks yourdetoxpartner,positive,0.341666666667
oh yes politicians milked air india good bold step airindia,positive,0.516666666667
guess favourite sonu nigam song based,neutral,0.0
airindia stake buy billionaire,neutral,0.0
sell country upgrading services quality,neutral,0.0
computer genius score,neutral,0.0
time expressed declared strike mid air,neutral,0.0
disinvestment air india government decision india,neutral,0.0
kbc hot seat winner easily marks,positive,0.341666666667
kbc aspirant round yourdetoxpartner,negative,-0.2
main gira diya airindia evacuates flight receiving threat,positive,0.166666666667
transaction adviser strategic disinvestment process airindia choice,neutral,0.0
sale inevitable national pride huge beating,positive,0.2
kbc aspirant round,negative,-0.2
government sell stake airlines air india future air india,neutral,0.0
pass mark india quiz,neutral,0.0
look airindia pim suggest employees employeecost percentage,neutral,0.0
news divest white elephant loss airindia hope terms,neutral,0.0
joined march4education watch shraddha,neutral,0.0
chart employee expenses steadily coming,positive,0.166666666667
bollywood quiz check aware,positive,0.25
newsalert govt issues preliminary information memorandum airindia proposes sell cent,neutral,0.0
please buy airindia,neutral,0.0
mp derek expressed surprise reports modi govt plan divest stake,neutral,0.0
sir look country politician called airindia jewel company,neutral,0.0
commentary airindia divestment proposed buyer bloated employee,neutral,0.0
wrong person expressed airindia,negative,-0.5
rid airindia whatever cost piece utter nonsense wasted,negative,-0.1
forget airindia forget davidwarner partnership horizon,neutral,0.0
cool happy birthday video song hrithik roshan singing,positive,0.575
plans sell cent stake airindia transfer management control read,neutral,0.0
pay airindia focus ur good cm entire,positive,0.35
decision doubts texpayer money eater money,neutral,0.0
india reschedules flights india airindia,neutral,0.0
india total debt rs rs crore account capital,neutral,0.0
airindia receives bomb threat security check,neutral,0.0
corrective constructive opposition govt policies ok air india massive loss machine,positive,0.25
airindia run smart thinking,positive,0.214285714286
